filename,class_id,species,breed_id,breed_name,split
scottish_terrier_50,31,0,21,scottish_terrier,train
scottish_terrier_56,31,0,21,scottish_terrier,train
scottish_terrier_174,31,0,21,scottish_terrier,train
scottish_terrier_28,31,0,21,scottish_terrier,train
scottish_terrier_133,31,0,21,scottish_terrier,train
scottish_terrier_158,31,0,21,scottish_terrier,train
scottish_terrier_126,31,0,21,scottish_terrier,train
scottish_terrier_112,31,0,21,scottish_terrier,train
scottish_terrier_46,31,0,21,scottish_terrier,train
scottish_terrier_172,31,0,21,scottish_terrier,train
scottish_terrier_38,31,0,21,scottish_terrier,train
scottish_terrier_140,31,0,21,scottish_terrier,train
scottish_terrier_30,31,0,21,scottish_terrier,train
scottish_terrier_61,31,0,21,scottish_terrier,train
scottish_terrier_66,31,0,21,scottish_terrier,train
scottish_terrier_155,31,0,21,scottish_terrier,train
scottish_terrier_107,31,0,21,scottish_terrier,train
scottish_terrier_128,31,0,21,scottish_terrier,train
scottish_terrier_7,31,0,21,scottish_terrier,train
scottish_terrier_63,31,0,21,scottish_terrier,train
scottish_terrier_127,31,0,21,scottish_terrier,train
scottish_terrier_132,31,0,21,scottish_terrier,train
scottish_terrier_100,31,0,21,scottish_terrier,train
scottish_terrier_33,31,0,21,scottish_terrier,train
scottish_terrier_141,31,0,21,scottish_terrier,train
scottish_terrier_43,31,0,21,scottish_terrier,train
scottish_terrier_137,31,0,21,scottish_terrier,train
scottish_terrier_154,31,0,21,scottish_terrier,train
scottish_terrier_53,31,0,21,scottish_terrier,train
scottish_terrier_142,31,0,21,scottish_terrier,train
scottish_terrier_81,31,0,21,scottish_terrier,train
scottish_terrier_105,31,0,21,scottish_terrier,train
scottish_terrier_115,31,0,21,scottish_terrier,train
scottish_terrier_72,31,0,21,scottish_terrier,train
scottish_terrier_15,31,0,21,scottish_terrier,train
scottish_terrier_168,31,0,21,scottish_terrier,train
scottish_terrier_156,31,0,21,scottish_terrier,train
scottish_terrier_96,31,0,21,scottish_terrier,train
scottish_terrier_135,31,0,21,scottish_terrier,train
scottish_terrier_125,31,0,21,scottish_terrier,train
scottish_terrier_14,31,0,21,scottish_terrier,train
scottish_terrier_40,31,0,21,scottish_terrier,train
scottish_terrier_51,31,0,21,scottish_terrier,train
scottish_terrier_83,31,0,21,scottish_terrier,train
scottish_terrier_67,31,0,21,scottish_terrier,train
scottish_terrier_48,31,0,21,scottish_terrier,train
scottish_terrier_17,31,0,21,scottish_terrier,train
scottish_terrier_109,31,0,21,scottish_terrier,train
scottish_terrier_106,31,0,21,scottish_terrier,train
scottish_terrier_64,31,0,21,scottish_terrier,train
scottish_terrier_4,31,0,21,scottish_terrier,train
scottish_terrier_2,31,0,21,scottish_terrier,train
scottish_terrier_93,31,0,21,scottish_terrier,train
scottish_terrier_97,31,0,21,scottish_terrier,train
scottish_terrier_70,31,0,21,scottish_terrier,train
scottish_terrier_47,31,0,21,scottish_terrier,train
shiba_inu_147,32,0,22,shiba_inu,train
shiba_inu_34,32,0,22,shiba_inu,train
shiba_inu_134,32,0,22,shiba_inu,train
shiba_inu_54,32,0,22,shiba_inu,train
shiba_inu_118,32,0,22,shiba_inu,train
shiba_inu_203,32,0,22,shiba_inu,train
shiba_inu_81,32,0,22,shiba_inu,train
shiba_inu_152,32,0,22,shiba_inu,train
shiba_inu_66,32,0,22,shiba_inu,train
shiba_inu_62,32,0,22,shiba_inu,train
shiba_inu_181,32,0,22,shiba_inu,train
shiba_inu_87,32,0,22,shiba_inu,train
shiba_inu_84,32,0,22,shiba_inu,train
shiba_inu_90,32,0,22,shiba_inu,train
shiba_inu_207,32,0,22,shiba_inu,train
shiba_inu_129,32,0,22,shiba_inu,train
shiba_inu_104,32,0,22,shiba_inu,train
shiba_inu_80,32,0,22,shiba_inu,train
shiba_inu_28,32,0,22,shiba_inu,train
shiba_inu_119,32,0,22,shiba_inu,train
shiba_inu_75,32,0,22,shiba_inu,train
shiba_inu_189,32,0,22,shiba_inu,train
shiba_inu_6,32,0,22,shiba_inu,train
shiba_inu_73,32,0,22,shiba_inu,train
shiba_inu_35,32,0,22,shiba_inu,train
shiba_inu_171,32,0,22,shiba_inu,train
shiba_inu_82,32,0,22,shiba_inu,train
shiba_inu_124,32,0,22,shiba_inu,train
shiba_inu_4,32,0,22,shiba_inu,train
shiba_inu_150,32,0,22,shiba_inu,train
shiba_inu_178,32,0,22,shiba_inu,train
shiba_inu_193,32,0,22,shiba_inu,train
shiba_inu_85,32,0,22,shiba_inu,train
shiba_inu_26,32,0,22,shiba_inu,train
shiba_inu_185,32,0,22,shiba_inu,train
shiba_inu_3,32,0,22,shiba_inu,train
shiba_inu_86,32,0,22,shiba_inu,train
shiba_inu_45,32,0,22,shiba_inu,train
shiba_inu_195,32,0,22,shiba_inu,train
shiba_inu_46,32,0,22,shiba_inu,train
shiba_inu_122,32,0,22,shiba_inu,train
shiba_inu_55,32,0,22,shiba_inu,train
shiba_inu_21,32,0,22,shiba_inu,train
shiba_inu_130,32,0,22,shiba_inu,train
shiba_inu_121,32,0,22,shiba_inu,train
shiba_inu_74,32,0,22,shiba_inu,train
shiba_inu_139,32,0,22,shiba_inu,train
shiba_inu_1,32,0,22,shiba_inu,train
shiba_inu_57,32,0,22,shiba_inu,train
shiba_inu_170,32,0,22,shiba_inu,train
shiba_inu_88,32,0,22,shiba_inu,train
shiba_inu_209,32,0,22,shiba_inu,train
shiba_inu_13,32,0,22,shiba_inu,train
shiba_inu_27,32,0,22,shiba_inu,train
shiba_inu_92,32,0,22,shiba_inu,train
shiba_inu_65,32,0,22,shiba_inu,train
shiba_inu_10,32,0,22,shiba_inu,train
shiba_inu_78,32,0,22,shiba_inu,train
shiba_inu_176,32,0,22,shiba_inu,train
shiba_inu_160,32,0,22,shiba_inu,train
shiba_inu_180,32,0,22,shiba_inu,train
shiba_inu_206,32,0,22,shiba_inu,train
shiba_inu_210,32,0,22,shiba_inu,train
shiba_inu_50,32,0,22,shiba_inu,train
shiba_inu_108,32,0,22,shiba_inu,train
shiba_inu_56,32,0,22,shiba_inu,train
shiba_inu_59,32,0,22,shiba_inu,train
shiba_inu_190,32,0,22,shiba_inu,train
shiba_inu_133,32,0,22,shiba_inu,train
shiba_inu_161,32,0,22,shiba_inu,train
shiba_inu_126,32,0,22,shiba_inu,train
shiba_inu_112,32,0,22,shiba_inu,train
shiba_inu_63,32,0,22,shiba_inu,train
shiba_inu_179,32,0,22,shiba_inu,train
shiba_inu_60,32,0,22,shiba_inu,train
shiba_inu_141,32,0,22,shiba_inu,train
shiba_inu_93,32,0,22,shiba_inu,train
shiba_inu_61,32,0,22,shiba_inu,train
shiba_inu_37,32,0,22,shiba_inu,train
shiba_inu_159,32,0,22,shiba_inu,train
shiba_inu_107,32,0,22,shiba_inu,train
shiba_inu_128,32,0,22,shiba_inu,train
shiba_inu_7,32,0,22,shiba_inu,train
shiba_inu_39,32,0,22,shiba_inu,train
shiba_inu_127,32,0,22,shiba_inu,train
shiba_inu_132,32,0,22,shiba_inu,train
shiba_inu_100,32,0,22,shiba_inu,train
shiba_inu_8,32,0,22,shiba_inu,train
shiba_inu_142,32,0,22,shiba_inu,train
shiba_inu_43,32,0,22,shiba_inu,train
shiba_inu_137,32,0,22,shiba_inu,train
shiba_inu_158,32,0,22,shiba_inu,train
shiba_inu_52,32,0,22,shiba_inu,train
shiba_inu_143,32,0,22,shiba_inu,train
shiba_inu_32,32,0,22,shiba_inu,train
shiba_inu_105,32,0,22,shiba_inu,train
shiba_inu_115,32,0,22,shiba_inu,train
shiba_inu_72,32,0,22,shiba_inu,train
shiba_inu_163,32,0,22,shiba_inu,train
shiba_inu_173,32,0,22,shiba_inu,train
shiba_inu_15,32,0,22,shiba_inu,train
shiba_inu_96,32,0,22,shiba_inu,train
shiba_inu_135,32,0,22,shiba_inu,train
shiba_inu_125,32,0,22,shiba_inu,train
shiba_inu_153,32,0,22,shiba_inu,train
shiba_inu_49,32,0,22,shiba_inu,train
shiba_inu_53,32,0,22,shiba_inu,train
shiba_inu_83,32,0,22,shiba_inu,train
shiba_inu_67,32,0,22,shiba_inu,train
shiba_inu_48,32,0,22,shiba_inu,train
shiba_inu_187,32,0,22,shiba_inu,train
shiba_inu_109,32,0,22,shiba_inu,train
shiba_inu_106,32,0,22,shiba_inu,train
shiba_inu_64,32,0,22,shiba_inu,train
shiba_inu_23,32,0,22,shiba_inu,train
shiba_inu_29,32,0,22,shiba_inu,train
shiba_inu_69,32,0,22,shiba_inu,train
shiba_inu_97,32,0,22,shiba_inu,train
shiba_inu_70,32,0,22,shiba_inu,train
shiba_inu_47,32,0,22,shiba_inu,train
staffordshire_bull_terrier_177,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_124,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_138,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_104,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_74,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_56,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_191,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_163,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_151,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_32,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_118,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_67,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_75,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_139,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_162,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_21,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_28,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_63,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_200,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_70,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_92,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_64,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_76,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_129,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_195,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_82,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_59,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_42,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_69,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_186,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_81,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_134,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_183,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_34,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_26,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_130,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_121,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_149,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_58,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_85,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_60,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_180,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_62,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_197,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_10,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_38,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_83,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_172,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_53,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_47,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_61,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_108,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_5,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_17,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_150,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_122,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_6,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_87,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_66,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_79,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_133,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_119,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_88,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_126,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_112,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_171,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_3,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_39,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_30,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_18,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_15,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_107,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_128,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_80,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_93,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_127,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_132,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_100,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_52,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_141,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_49,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_137,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_159,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_55,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_143,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_105,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_115,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_73,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_166,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_174,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_160,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_96,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_135,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_125,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_152,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_8,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_57,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_84,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_72,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_189,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_109,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_106,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_65,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_25,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_86,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_90,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_97,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_37,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_4,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_190,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_11,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_110,35,0,23,staffordshire_bull_terrier,train
staffordshire_bull_terrier_168,35,0,23,staffordshire_bull_terrier,train
wheaten_terrier_146,36,0,24,wheaten_terrier,train
wheaten_terrier_34,36,0,24,wheaten_terrier,train
wheaten_terrier_134,36,0,24,wheaten_terrier,train
wheaten_terrier_54,36,0,24,wheaten_terrier,train
wheaten_terrier_118,36,0,24,wheaten_terrier,train
wheaten_terrier_195,36,0,24,wheaten_terrier,train
wheaten_terrier_81,36,0,24,wheaten_terrier,train
wheaten_terrier_149,36,0,24,wheaten_terrier,train
wheaten_terrier_66,36,0,24,wheaten_terrier,train
wheaten_terrier_62,36,0,24,wheaten_terrier,train
wheaten_terrier_175,36,0,24,wheaten_terrier,train
wheaten_terrier_87,36,0,24,wheaten_terrier,train
wheaten_terrier_84,36,0,24,wheaten_terrier,train
wheaten_terrier_90,36,0,24,wheaten_terrier,train
wheaten_terrier_199,36,0,24,wheaten_terrier,train
wheaten_terrier_129,36,0,24,wheaten_terrier,train
wheaten_terrier_104,36,0,24,wheaten_terrier,train
wheaten_terrier_80,36,0,24,wheaten_terrier,train
wheaten_terrier_29,36,0,24,wheaten_terrier,train
wheaten_terrier_119,36,0,24,wheaten_terrier,train
wheaten_terrier_75,36,0,24,wheaten_terrier,train
wheaten_terrier_180,36,0,24,wheaten_terrier,train
wheaten_terrier_6,36,0,24,wheaten_terrier,train
wheaten_terrier_73,36,0,24,wheaten_terrier,train
wheaten_terrier_35,36,0,24,wheaten_terrier,train
wheaten_terrier_166,36,0,24,wheaten_terrier,train
wheaten_terrier_82,36,0,24,wheaten_terrier,train
wheaten_terrier_124,36,0,24,wheaten_terrier,train
wheaten_terrier_4,36,0,24,wheaten_terrier,train
wheaten_terrier_148,36,0,24,wheaten_terrier,train
wheaten_terrier_172,36,0,24,wheaten_terrier,train
wheaten_terrier_185,36,0,24,wheaten_terrier,train
wheaten_terrier_85,36,0,24,wheaten_terrier,train
wheaten_terrier_27,36,0,24,wheaten_terrier,train
wheaten_terrier_178,36,0,24,wheaten_terrier,train
wheaten_terrier_3,36,0,24,wheaten_terrier,train
wheaten_terrier_86,36,0,24,wheaten_terrier,train
wheaten_terrier_45,36,0,24,wheaten_terrier,train
wheaten_terrier_187,36,0,24,wheaten_terrier,train
wheaten_terrier_46,36,0,24,wheaten_terrier,train
wheaten_terrier_122,36,0,24,wheaten_terrier,train
wheaten_terrier_55,36,0,24,wheaten_terrier,train
wheaten_terrier_22,36,0,24,wheaten_terrier,train
wheaten_terrier_130,36,0,24,wheaten_terrier,train
wheaten_terrier_121,36,0,24,wheaten_terrier,train
wheaten_terrier_74,36,0,24,wheaten_terrier,train
wheaten_terrier_138,36,0,24,wheaten_terrier,train
wheaten_terrier_191,36,0,24,wheaten_terrier,train
wheaten_terrier_57,36,0,24,wheaten_terrier,train
wheaten_terrier_165,36,0,24,wheaten_terrier,train
wheaten_terrier_88,36,0,24,wheaten_terrier,train
wheaten_terrier_1,36,0,24,wheaten_terrier,train
wheaten_terrier_139,36,0,24,wheaten_terrier,train
wheaten_terrier_28,36,0,24,wheaten_terrier,train
wheaten_terrier_92,36,0,24,wheaten_terrier,train
wheaten_terrier_65,36,0,24,wheaten_terrier,train
wheaten_terrier_10,36,0,24,wheaten_terrier,train
wheaten_terrier_78,36,0,24,wheaten_terrier,train
wheaten_terrier_170,36,0,24,wheaten_terrier,train
wheaten_terrier_157,36,0,24,wheaten_terrier,train
wheaten_terrier_174,36,0,24,wheaten_terrier,train
wheaten_terrier_198,36,0,24,wheaten_terrier,train
wheaten_terrier_20,36,0,24,wheaten_terrier,train
wheaten_terrier_50,36,0,24,wheaten_terrier,train
wheaten_terrier_108,36,0,24,wheaten_terrier,train
wheaten_terrier_56,36,0,24,wheaten_terrier,train
wheaten_terrier_59,36,0,24,wheaten_terrier,train
wheaten_terrier_182,36,0,24,wheaten_terrier,train
wheaten_terrier_133,36,0,24,wheaten_terrier,train
wheaten_terrier_158,36,0,24,wheaten_terrier,train
wheaten_terrier_126,36,0,24,wheaten_terrier,train
wheaten_terrier_112,36,0,24,wheaten_terrier,train
wheaten_terrier_63,36,0,24,wheaten_terrier,train
wheaten_terrier_173,36,0,24,wheaten_terrier,train
wheaten_terrier_60,36,0,24,wheaten_terrier,train
wheaten_terrier_140,36,0,24,wheaten_terrier,train
wheaten_terrier_93,36,0,24,wheaten_terrier,train
wheaten_terrier_61,36,0,24,wheaten_terrier,train
wheaten_terrier_37,36,0,24,wheaten_terrier,train
wheaten_terrier_155,36,0,24,wheaten_terrier,train
wheaten_terrier_107,36,0,24,wheaten_terrier,train
wheaten_terrier_128,36,0,24,wheaten_terrier,train
wheaten_terrier_7,36,0,24,wheaten_terrier,train
wheaten_terrier_39,36,0,24,wheaten_terrier,train
wheaten_terrier_127,36,0,24,wheaten_terrier,train
wheaten_terrier_132,36,0,24,wheaten_terrier,train
wheaten_terrier_100,36,0,24,wheaten_terrier,train
wheaten_terrier_8,36,0,24,wheaten_terrier,train
wheaten_terrier_141,36,0,24,wheaten_terrier,train
wheaten_terrier_43,36,0,24,wheaten_terrier,train
wheaten_terrier_137,36,0,24,wheaten_terrier,train
wheaten_terrier_154,36,0,24,wheaten_terrier,train
wheaten_terrier_52,36,0,24,wheaten_terrier,train
wheaten_terrier_142,36,0,24,wheaten_terrier,train
wheaten_terrier_32,36,0,24,wheaten_terrier,train
wheaten_terrier_105,36,0,24,wheaten_terrier,train
wheaten_terrier_115,36,0,24,wheaten_terrier,train
wheaten_terrier_72,36,0,24,wheaten_terrier,train
wheaten_terrier_15,36,0,24,wheaten_terrier,train
wheaten_terrier_168,36,0,24,wheaten_terrier,train
wheaten_terrier_156,36,0,24,wheaten_terrier,train
wheaten_terrier_96,36,0,24,wheaten_terrier,train
wheaten_terrier_135,36,0,24,wheaten_terrier,train
wheaten_terrier_125,36,0,24,wheaten_terrier,train
wheaten_terrier_14,36,0,24,wheaten_terrier,train
wheaten_terrier_49,36,0,24,wheaten_terrier,train
wheaten_terrier_53,36,0,24,wheaten_terrier,train
wheaten_terrier_83,36,0,24,wheaten_terrier,train
wheaten_terrier_67,36,0,24,wheaten_terrier,train
wheaten_terrier_48,36,0,24,wheaten_terrier,train
wheaten_terrier_17,36,0,24,wheaten_terrier,train
wheaten_terrier_109,36,0,24,wheaten_terrier,train
wheaten_terrier_106,36,0,24,wheaten_terrier,train
wheaten_terrier_64,36,0,24,wheaten_terrier,train
wheaten_terrier_24,36,0,24,wheaten_terrier,train
wheaten_terrier_2,36,0,24,wheaten_terrier,train
wheaten_terrier_69,36,0,24,wheaten_terrier,train
wheaten_terrier_97,36,0,24,wheaten_terrier,train
wheaten_terrier_70,36,0,24,wheaten_terrier,train
wheaten_terrier_47,36,0,24,wheaten_terrier,train
yorkshire_terrier_146,37,0,25,yorkshire_terrier,train
yorkshire_terrier_34,37,0,25,yorkshire_terrier,train
yorkshire_terrier_134,37,0,25,yorkshire_terrier,train
yorkshire_terrier_54,37,0,25,yorkshire_terrier,train
yorkshire_terrier_118,37,0,25,yorkshire_terrier,train
yorkshire_terrier_195,37,0,25,yorkshire_terrier,train
yorkshire_terrier_81,37,0,25,yorkshire_terrier,train
yorkshire_terrier_149,37,0,25,yorkshire_terrier,train
yorkshire_terrier_66,37,0,25,yorkshire_terrier,train
yorkshire_terrier_62,37,0,25,yorkshire_terrier,train
yorkshire_terrier_175,37,0,25,yorkshire_terrier,train
yorkshire_terrier_87,37,0,25,yorkshire_terrier,train
yorkshire_terrier_84,37,0,25,yorkshire_terrier,train
yorkshire_terrier_90,37,0,25,yorkshire_terrier,train
yorkshire_terrier_199,37,0,25,yorkshire_terrier,train
yorkshire_terrier_129,37,0,25,yorkshire_terrier,train
yorkshire_terrier_104,37,0,25,yorkshire_terrier,train
yorkshire_terrier_80,37,0,25,yorkshire_terrier,train
yorkshire_terrier_29,37,0,25,yorkshire_terrier,train
yorkshire_terrier_119,37,0,25,yorkshire_terrier,train
yorkshire_terrier_75,37,0,25,yorkshire_terrier,train
yorkshire_terrier_180,37,0,25,yorkshire_terrier,train
yorkshire_terrier_6,37,0,25,yorkshire_terrier,train
yorkshire_terrier_73,37,0,25,yorkshire_terrier,train
yorkshire_terrier_35,37,0,25,yorkshire_terrier,train
yorkshire_terrier_166,37,0,25,yorkshire_terrier,train
yorkshire_terrier_82,37,0,25,yorkshire_terrier,train
yorkshire_terrier_124,37,0,25,yorkshire_terrier,train
yorkshire_terrier_4,37,0,25,yorkshire_terrier,train
yorkshire_terrier_148,37,0,25,yorkshire_terrier,train
yorkshire_terrier_172,37,0,25,yorkshire_terrier,train
yorkshire_terrier_185,37,0,25,yorkshire_terrier,train
yorkshire_terrier_85,37,0,25,yorkshire_terrier,train
yorkshire_terrier_27,37,0,25,yorkshire_terrier,train
yorkshire_terrier_178,37,0,25,yorkshire_terrier,train
yorkshire_terrier_3,37,0,25,yorkshire_terrier,train
yorkshire_terrier_86,37,0,25,yorkshire_terrier,train
yorkshire_terrier_45,37,0,25,yorkshire_terrier,train
yorkshire_terrier_187,37,0,25,yorkshire_terrier,train
yorkshire_terrier_46,37,0,25,yorkshire_terrier,train
yorkshire_terrier_122,37,0,25,yorkshire_terrier,train
yorkshire_terrier_55,37,0,25,yorkshire_terrier,train
yorkshire_terrier_22,37,0,25,yorkshire_terrier,train
yorkshire_terrier_130,37,0,25,yorkshire_terrier,train
yorkshire_terrier_121,37,0,25,yorkshire_terrier,train
yorkshire_terrier_74,37,0,25,yorkshire_terrier,train
yorkshire_terrier_138,37,0,25,yorkshire_terrier,train
yorkshire_terrier_191,37,0,25,yorkshire_terrier,train
yorkshire_terrier_57,37,0,25,yorkshire_terrier,train
yorkshire_terrier_165,37,0,25,yorkshire_terrier,train
yorkshire_terrier_88,37,0,25,yorkshire_terrier,train
yorkshire_terrier_1,37,0,25,yorkshire_terrier,train
yorkshire_terrier_139,37,0,25,yorkshire_terrier,train
yorkshire_terrier_28,37,0,25,yorkshire_terrier,train
yorkshire_terrier_92,37,0,25,yorkshire_terrier,train
yorkshire_terrier_65,37,0,25,yorkshire_terrier,train
yorkshire_terrier_10,37,0,25,yorkshire_terrier,train
yorkshire_terrier_78,37,0,25,yorkshire_terrier,train
yorkshire_terrier_170,37,0,25,yorkshire_terrier,train
yorkshire_terrier_157,37,0,25,yorkshire_terrier,train
yorkshire_terrier_174,37,0,25,yorkshire_terrier,train
yorkshire_terrier_198,37,0,25,yorkshire_terrier,train
yorkshire_terrier_20,37,0,25,yorkshire_terrier,train
yorkshire_terrier_50,37,0,25,yorkshire_terrier,train
yorkshire_terrier_108,37,0,25,yorkshire_terrier,train
yorkshire_terrier_56,37,0,25,yorkshire_terrier,train
yorkshire_terrier_59,37,0,25,yorkshire_terrier,train
yorkshire_terrier_182,37,0,25,yorkshire_terrier,train
yorkshire_terrier_133,37,0,25,yorkshire_terrier,train
yorkshire_terrier_158,37,0,25,yorkshire_terrier,train
yorkshire_terrier_126,37,0,25,yorkshire_terrier,train
yorkshire_terrier_112,37,0,25,yorkshire_terrier,train
yorkshire_terrier_63,37,0,25,yorkshire_terrier,train
